file,originality
suspicious-document10425.txt.preprocessed.png,plagiarism
suspicious-document10426.txt.preprocessed.png,no_plagiarism
suspicious-document10427.txt.preprocessed.png,no_plagiarism
suspicious-document10428.txt.preprocessed.png,no_plagiarism
suspicious-document10429.txt.preprocessed.png,no_plagiarism
suspicious-document10430.txt.preprocessed.png,no_plagiarism
suspicious-document10431.txt.preprocessed.png,no_plagiarism
suspicious-document10432.txt.preprocessed.png,plagiarism
suspicious-document10433.txt.preprocessed.png,no_plagiarism
suspicious-document10434.txt.preprocessed.png,plagiarism
suspicious-document10435.txt.preprocessed.png,plagiarism
suspicious-document10436.txt.preprocessed.png,no_plagiarism
suspicious-document10437.txt.preprocessed.png,plagiarism
suspicious-document10438.txt.preprocessed.png,plagiarism
suspicious-document10439.txt.preprocessed.png,no_plagiarism
suspicious-document10440.txt.preprocessed.png,no_plagiarism
suspicious-document10441.txt.preprocessed.png,no_plagiarism
suspicious-document10442.txt.preprocessed.png,plagiarism
suspicious-document10443.txt.preprocessed.png,plagiarism
suspicious-document10444.txt.preprocessed.png,plagiarism
suspicious-document10445.txt.preprocessed.png,no_plagiarism
suspicious-document10446.txt.preprocessed.png,plagiarism
suspicious-document10447.txt.preprocessed.png,no_plagiarism
suspicious-document10448.txt.preprocessed.png,no_plagiarism
suspicious-document10449.txt.preprocessed.png,plagiarism
suspicious-document10450.txt.preprocessed.png,no_plagiarism
suspicious-document10451.txt.preprocessed.png,no_plagiarism
suspicious-document10452.txt.preprocessed.png,plagiarism
suspicious-document10453.txt.preprocessed.png,plagiarism
suspicious-document10454.txt.preprocessed.png,no_plagiarism
suspicious-document10455.txt.preprocessed.png,no_plagiarism
suspicious-document10456.txt.preprocessed.png,no_plagiarism
suspicious-document10457.txt.preprocessed.png,no_plagiarism
suspicious-document10458.txt.preprocessed.png,no_plagiarism
suspicious-document10459.txt.preprocessed.png,no_plagiarism
suspicious-document10460.txt.preprocessed.png,no_plagiarism
suspicious-document10461.txt.preprocessed.png,no_plagiarism
suspicious-document10462.txt.preprocessed.png,plagiarism
suspicious-document10463.txt.preprocessed.png,plagiarism
suspicious-document10464.txt.preprocessed.png,no_plagiarism
suspicious-document10465.txt.preprocessed.png,no_plagiarism
suspicious-document10466.txt.preprocessed.png,plagiarism
suspicious-document10467.txt.preprocessed.png,no_plagiarism
suspicious-document10468.txt.preprocessed.png,no_plagiarism
suspicious-document10469.txt.preprocessed.png,plagiarism
suspicious-document10470.txt.preprocessed.png,no_plagiarism
suspicious-document10471.txt.preprocessed.png,no_plagiarism
suspicious-document10472.txt.preprocessed.png,plagiarism
suspicious-document10473.txt.preprocessed.png,no_plagiarism
suspicious-document10474.txt.preprocessed.png,no_plagiarism
suspicious-document10475.txt.preprocessed.png,no_plagiarism
suspicious-document10476.txt.preprocessed.png,plagiarism
suspicious-document10477.txt.preprocessed.png,no_plagiarism
suspicious-document10478.txt.preprocessed.png,plagiarism
suspicious-document10479.txt.preprocessed.png,no_plagiarism
suspicious-document10480.txt.preprocessed.png,no_plagiarism
suspicious-document10481.txt.preprocessed.png,plagiarism
suspicious-document10482.txt.preprocessed.png,plagiarism
suspicious-document10483.txt.preprocessed.png,plagiarism
suspicious-document10484.txt.preprocessed.png,plagiarism
suspicious-document10485.txt.preprocessed.png,plagiarism
suspicious-document10486.txt.preprocessed.png,plagiarism
suspicious-document10487.txt.preprocessed.png,plagiarism
suspicious-document10488.txt.preprocessed.png,plagiarism
suspicious-document10489.txt.preprocessed.png,no_plagiarism
suspicious-document10490.txt.preprocessed.png,plagiarism
suspicious-document10491.txt.preprocessed.png,plagiarism
suspicious-document10492.txt.preprocessed.png,no_plagiarism
suspicious-document10493.txt.preprocessed.png,no_plagiarism
suspicious-document10494.txt.preprocessed.png,plagiarism
suspicious-document10495.txt.preprocessed.png,plagiarism
suspicious-document10496.txt.preprocessed.png,no_plagiarism
suspicious-document10497.txt.preprocessed.png,no_plagiarism
suspicious-document10498.txt.preprocessed.png,plagiarism
suspicious-document10499.txt.preprocessed.png,plagiarism
suspicious-document10500.txt.preprocessed.png,no_plagiarism
suspicious-document10501.txt.preprocessed.png,no_plagiarism
suspicious-document10502.txt.preprocessed.png,no_plagiarism
suspicious-document10503.txt.preprocessed.png,plagiarism
suspicious-document10504.txt.preprocessed.png,no_plagiarism
suspicious-document10505.txt.preprocessed.png,no_plagiarism
suspicious-document10506.txt.preprocessed.png,no_plagiarism
suspicious-document10507.txt.preprocessed.png,no_plagiarism
suspicious-document10508.txt.preprocessed.png,no_plagiarism
suspicious-document10509.txt.preprocessed.png,plagiarism
suspicious-document10510.txt.preprocessed.png,plagiarism
suspicious-document10511.txt.preprocessed.png,no_plagiarism
suspicious-document10512.txt.preprocessed.png,no_plagiarism
suspicious-document10513.txt.preprocessed.png,no_plagiarism
suspicious-document10514.txt.preprocessed.png,plagiarism
suspicious-document10515.txt.preprocessed.png,plagiarism
suspicious-document10516.txt.preprocessed.png,no_plagiarism
suspicious-document10517.txt.preprocessed.png,no_plagiarism
suspicious-document10518.txt.preprocessed.png,plagiarism
suspicious-document10519.txt.preprocessed.png,plagiarism
suspicious-document10520.txt.preprocessed.png,plagiarism
suspicious-document10521.txt.preprocessed.png,no_plagiarism
suspicious-document10522.txt.preprocessed.png,no_plagiarism
suspicious-document10523.txt.preprocessed.png,no_plagiarism
suspicious-document10524.txt.preprocessed.png,no_plagiarism
suspicious-document10525.txt.preprocessed.png,no_plagiarism
suspicious-document10526.txt.preprocessed.png,no_plagiarism
suspicious-document10527.txt.preprocessed.png,no_plagiarism
suspicious-document10528.txt.preprocessed.png,plagiarism
suspicious-document10529.txt.preprocessed.png,no_plagiarism
suspicious-document10530.txt.preprocessed.png,no_plagiarism
suspicious-document10531.txt.preprocessed.png,no_plagiarism
suspicious-document10532.txt.preprocessed.png,plagiarism
suspicious-document10533.txt.preprocessed.png,no_plagiarism
suspicious-document10534.txt.preprocessed.png,no_plagiarism
suspicious-document10535.txt.preprocessed.png,no_plagiarism
suspicious-document10536.txt.preprocessed.png,plagiarism
suspicious-document10537.txt.preprocessed.png,plagiarism
suspicious-document10538.txt.preprocessed.png,no_plagiarism
suspicious-document10539.txt.preprocessed.png,no_plagiarism
suspicious-document10540.txt.preprocessed.png,no_plagiarism
suspicious-document10541.txt.preprocessed.png,no_plagiarism
suspicious-document10542.txt.preprocessed.png,no_plagiarism
suspicious-document10543.txt.preprocessed.png,no_plagiarism
suspicious-document10544.txt.preprocessed.png,no_plagiarism
suspicious-document10545.txt.preprocessed.png,no_plagiarism
suspicious-document10546.txt.preprocessed.png,no_plagiarism
suspicious-document10547.txt.preprocessed.png,no_plagiarism
suspicious-document10548.txt.preprocessed.png,plagiarism
suspicious-document10549.txt.preprocessed.png,no_plagiarism
suspicious-document10550.txt.preprocessed.png,plagiarism
suspicious-document10551.txt.preprocessed.png,no_plagiarism
suspicious-document10552.txt.preprocessed.png,plagiarism
suspicious-document10553.txt.preprocessed.png,no_plagiarism
suspicious-document10554.txt.preprocessed.png,no_plagiarism
suspicious-document10555.txt.preprocessed.png,no_plagiarism
suspicious-document10556.txt.preprocessed.png,no_plagiarism
suspicious-document10557.txt.preprocessed.png,no_plagiarism
suspicious-document10558.txt.preprocessed.png,no_plagiarism
suspicious-document10559.txt.preprocessed.png,plagiarism
suspicious-document10560.txt.preprocessed.png,plagiarism
suspicious-document10561.txt.preprocessed.png,no_plagiarism
suspicious-document10562.txt.preprocessed.png,no_plagiarism
suspicious-document10563.txt.preprocessed.png,no_plagiarism
suspicious-document10564.txt.preprocessed.png,no_plagiarism
suspicious-document10565.txt.preprocessed.png,no_plagiarism
suspicious-document10566.txt.preprocessed.png,no_plagiarism
suspicious-document10567.txt.preprocessed.png,plagiarism
suspicious-document10568.txt.preprocessed.png,plagiarism
suspicious-document10569.txt.preprocessed.png,no_plagiarism
suspicious-document10570.txt.preprocessed.png,plagiarism
suspicious-document10571.txt.preprocessed.png,no_plagiarism
suspicious-document10572.txt.preprocessed.png,no_plagiarism
suspicious-document10573.txt.preprocessed.png,plagiarism
suspicious-document10574.txt.preprocessed.png,no_plagiarism
suspicious-document10575.txt.preprocessed.png,no_plagiarism
suspicious-document10576.txt.preprocessed.png,no_plagiarism
suspicious-document10577.txt.preprocessed.png,plagiarism
suspicious-document10578.txt.preprocessed.png,no_plagiarism
suspicious-document10579.txt.preprocessed.png,plagiarism
suspicious-document10580.txt.preprocessed.png,no_plagiarism
suspicious-document10581.txt.preprocessed.png,no_plagiarism
suspicious-document10582.txt.preprocessed.png,no_plagiarism
suspicious-document10583.txt.preprocessed.png,no_plagiarism
suspicious-document10584.txt.preprocessed.png,no_plagiarism
suspicious-document10585.txt.preprocessed.png,no_plagiarism
suspicious-document10586.txt.preprocessed.png,no_plagiarism
suspicious-document10587.txt.preprocessed.png,plagiarism
suspicious-document10588.txt.preprocessed.png,plagiarism
suspicious-document10589.txt.preprocessed.png,plagiarism
suspicious-document10590.txt.preprocessed.png,no_plagiarism
suspicious-document10591.txt.preprocessed.png,no_plagiarism
suspicious-document10592.txt.preprocessed.png,no_plagiarism
suspicious-document10593.txt.preprocessed.png,no_plagiarism
suspicious-document10594.txt.preprocessed.png,no_plagiarism
suspicious-document10595.txt.preprocessed.png,plagiarism
suspicious-document10596.txt.preprocessed.png,no_plagiarism
suspicious-document10597.txt.preprocessed.png,plagiarism
suspicious-document10598.txt.preprocessed.png,no_plagiarism
suspicious-document10599.txt.preprocessed.png,no_plagiarism
suspicious-document10600.txt.preprocessed.png,plagiarism
suspicious-document10601.txt.preprocessed.png,plagiarism
suspicious-document10602.txt.preprocessed.png,no_plagiarism
suspicious-document10603.txt.preprocessed.png,plagiarism
suspicious-document10604.txt.preprocessed.png,no_plagiarism
suspicious-document10605.txt.preprocessed.png,no_plagiarism
suspicious-document10606.txt.preprocessed.png,no_plagiarism
suspicious-document10607.txt.preprocessed.png,plagiarism
suspicious-document10608.txt.preprocessed.png,no_plagiarism
suspicious-document10609.txt.preprocessed.png,no_plagiarism
suspicious-document10610.txt.preprocessed.png,plagiarism
suspicious-document10611.txt.preprocessed.png,plagiarism
suspicious-document10612.txt.preprocessed.png,no_plagiarism
suspicious-document10613.txt.preprocessed.png,no_plagiarism
suspicious-document10614.txt.preprocessed.png,no_plagiarism
suspicious-document10615.txt.preprocessed.png,no_plagiarism
suspicious-document10616.txt.preprocessed.png,no_plagiarism
suspicious-document10617.txt.preprocessed.png,plagiarism
suspicious-document10618.txt.preprocessed.png,no_plagiarism
suspicious-document10619.txt.preprocessed.png,plagiarism
suspicious-document10620.txt.preprocessed.png,plagiarism
suspicious-document10621.txt.preprocessed.png,plagiarism
suspicious-document10622.txt.preprocessed.png,plagiarism
suspicious-document10623.txt.preprocessed.png,no_plagiarism
suspicious-document10624.txt.preprocessed.png,no_plagiarism
suspicious-document10625.txt.preprocessed.png,plagiarism
suspicious-document10626.txt.preprocessed.png,plagiarism
suspicious-document10627.txt.preprocessed.png,no_plagiarism
suspicious-document10628.txt.preprocessed.png,no_plagiarism
suspicious-document10629.txt.preprocessed.png,plagiarism
suspicious-document10630.txt.preprocessed.png,plagiarism
suspicious-document10631.txt.preprocessed.png,no_plagiarism
suspicious-document10632.txt.preprocessed.png,plagiarism
suspicious-document10633.txt.preprocessed.png,no_plagiarism
suspicious-document10634.txt.preprocessed.png,no_plagiarism
suspicious-document10635.txt.preprocessed.png,no_plagiarism
suspicious-document10636.txt.preprocessed.png,no_plagiarism
suspicious-document10637.txt.preprocessed.png,plagiarism
suspicious-document10638.txt.preprocessed.png,no_plagiarism
suspicious-document10639.txt.preprocessed.png,no_plagiarism
suspicious-document10640.txt.preprocessed.png,no_plagiarism
suspicious-document10641.txt.preprocessed.png,plagiarism
suspicious-document10642.txt.preprocessed.png,no_plagiarism
suspicious-document10643.txt.preprocessed.png,no_plagiarism
suspicious-document10644.txt.preprocessed.png,plagiarism
suspicious-document10645.txt.preprocessed.png,no_plagiarism
suspicious-document10646.txt.preprocessed.png,plagiarism
suspicious-document10647.txt.preprocessed.png,no_plagiarism
suspicious-document10648.txt.preprocessed.png,no_plagiarism
suspicious-document10649.txt.preprocessed.png,no_plagiarism
suspicious-document10650.txt.preprocessed.png,no_plagiarism
suspicious-document10651.txt.preprocessed.png,plagiarism
suspicious-document10652.txt.preprocessed.png,no_plagiarism
suspicious-document10653.txt.preprocessed.png,no_plagiarism
suspicious-document10654.txt.preprocessed.png,plagiarism
suspicious-document10655.txt.preprocessed.png,plagiarism
suspicious-document10656.txt.preprocessed.png,no_plagiarism
suspicious-document10657.txt.preprocessed.png,no_plagiarism
suspicious-document10658.txt.preprocessed.png,no_plagiarism
suspicious-document10659.txt.preprocessed.png,no_plagiarism
suspicious-document10660.txt.preprocessed.png,no_plagiarism
suspicious-document10661.txt.preprocessed.png,plagiarism
suspicious-document10662.txt.preprocessed.png,no_plagiarism
suspicious-document10663.txt.preprocessed.png,plagiarism
suspicious-document10664.txt.preprocessed.png,no_plagiarism
suspicious-document10665.txt.preprocessed.png,no_plagiarism
suspicious-document10666.txt.preprocessed.png,no_plagiarism
suspicious-document10667.txt.preprocessed.png,plagiarism
suspicious-document10668.txt.preprocessed.png,no_plagiarism
suspicious-document10669.txt.preprocessed.png,no_plagiarism
suspicious-document10670.txt.preprocessed.png,plagiarism
suspicious-document10671.txt.preprocessed.png,no_plagiarism
suspicious-document10672.txt.preprocessed.png,plagiarism
suspicious-document10673.txt.preprocessed.png,no_plagiarism
suspicious-document10674.txt.preprocessed.png,plagiarism
suspicious-document10675.txt.preprocessed.png,no_plagiarism
suspicious-document10676.txt.preprocessed.png,no_plagiarism
suspicious-document10677.txt.preprocessed.png,no_plagiarism
suspicious-document10678.txt.preprocessed.png,plagiarism
suspicious-document10679.txt.preprocessed.png,plagiarism
suspicious-document10680.txt.preprocessed.png,no_plagiarism
suspicious-document10681.txt.preprocessed.png,no_plagiarism
suspicious-document10682.txt.preprocessed.png,no_plagiarism
suspicious-document10683.txt.preprocessed.png,plagiarism
suspicious-document10684.txt.preprocessed.png,plagiarism
suspicious-document10685.txt.preprocessed.png,no_plagiarism
suspicious-document10686.txt.preprocessed.png,plagiarism
suspicious-document10687.txt.preprocessed.png,no_plagiarism
suspicious-document10688.txt.preprocessed.png,no_plagiarism
suspicious-document10689.txt.preprocessed.png,no_plagiarism
suspicious-document10690.txt.preprocessed.png,plagiarism
suspicious-document10691.txt.preprocessed.png,no_plagiarism
suspicious-document10692.txt.preprocessed.png,no_plagiarism
suspicious-document10693.txt.preprocessed.png,plagiarism
suspicious-document10694.txt.preprocessed.png,no_plagiarism
suspicious-document10695.txt.preprocessed.png,no_plagiarism
suspicious-document10696.txt.preprocessed.png,no_plagiarism
suspicious-document10697.txt.preprocessed.png,no_plagiarism
suspicious-document10698.txt.preprocessed.png,no_plagiarism
suspicious-document10699.txt.preprocessed.png,plagiarism
suspicious-document10700.txt.preprocessed.png,no_plagiarism
suspicious-document10701.txt.preprocessed.png,no_plagiarism
suspicious-document10702.txt.preprocessed.png,no_plagiarism
suspicious-document10703.txt.preprocessed.png,plagiarism
suspicious-document10704.txt.preprocessed.png,plagiarism
suspicious-document10705.txt.preprocessed.png,no_plagiarism
suspicious-document10706.txt.preprocessed.png,no_plagiarism
suspicious-document10707.txt.preprocessed.png,no_plagiarism
suspicious-document10708.txt.preprocessed.png,no_plagiarism
suspicious-document10709.txt.preprocessed.png,plagiarism
suspicious-document10710.txt.preprocessed.png,plagiarism
suspicious-document10711.txt.preprocessed.png,no_plagiarism
suspicious-document10712.txt.preprocessed.png,plagiarism
suspicious-document10713.txt.preprocessed.png,no_plagiarism
suspicious-document10714.txt.preprocessed.png,plagiarism
suspicious-document10715.txt.preprocessed.png,no_plagiarism
suspicious-document10716.txt.preprocessed.png,no_plagiarism
suspicious-document10717.txt.preprocessed.png,plagiarism
suspicious-document10718.txt.preprocessed.png,no_plagiarism
suspicious-document10719.txt.preprocessed.png,no_plagiarism
suspicious-document10720.txt.preprocessed.png,no_plagiarism
suspicious-document10721.txt.preprocessed.png,no_plagiarism
suspicious-document10722.txt.preprocessed.png,plagiarism
suspicious-document10723.txt.preprocessed.png,no_plagiarism
suspicious-document10724.txt.preprocessed.png,plagiarism
suspicious-document10725.txt.preprocessed.png,plagiarism
suspicious-document10726.txt.preprocessed.png,no_plagiarism
suspicious-document10727.txt.preprocessed.png,no_plagiarism
suspicious-document10728.txt.preprocessed.png,plagiarism
suspicious-document10729.txt.preprocessed.png,plagiarism
suspicious-document10730.txt.preprocessed.png,no_plagiarism
suspicious-document10731.txt.preprocessed.png,no_plagiarism
suspicious-document10732.txt.preprocessed.png,no_plagiarism
suspicious-document10733.txt.preprocessed.png,plagiarism
suspicious-document10734.txt.preprocessed.png,plagiarism
suspicious-document10735.txt.preprocessed.png,no_plagiarism
suspicious-document10736.txt.preprocessed.png,no_plagiarism
suspicious-document10737.txt.preprocessed.png,plagiarism
suspicious-document10738.txt.preprocessed.png,plagiarism
suspicious-document10739.txt.preprocessed.png,no_plagiarism
suspicious-document10740.txt.preprocessed.png,no_plagiarism
suspicious-document10741.txt.preprocessed.png,no_plagiarism
suspicious-document10742.txt.preprocessed.png,no_plagiarism
suspicious-document10743.txt.preprocessed.png,no_plagiarism
suspicious-document10744.txt.preprocessed.png,plagiarism
suspicious-document10745.txt.preprocessed.png,no_plagiarism
suspicious-document10746.txt.preprocessed.png,plagiarism
suspicious-document10747.txt.preprocessed.png,no_plagiarism
suspicious-document10748.txt.preprocessed.png,plagiarism
suspicious-document10749.txt.preprocessed.png,plagiarism
suspicious-document10750.txt.preprocessed.png,no_plagiarism
suspicious-document10751.txt.preprocessed.png,plagiarism
suspicious-document10752.txt.preprocessed.png,no_plagiarism
suspicious-document10753.txt.preprocessed.png,no_plagiarism
suspicious-document10754.txt.preprocessed.png,no_plagiarism
suspicious-document10755.txt.preprocessed.png,plagiarism
suspicious-document10756.txt.preprocessed.png,plagiarism
suspicious-document10757.txt.preprocessed.png,no_plagiarism
suspicious-document10758.txt.preprocessed.png,plagiarism
suspicious-document10759.txt.preprocessed.png,no_plagiarism
suspicious-document10760.txt.preprocessed.png,plagiarism
suspicious-document10761.txt.preprocessed.png,no_plagiarism
suspicious-document10762.txt.preprocessed.png,no_plagiarism
suspicious-document10763.txt.preprocessed.png,plagiarism
suspicious-document10764.txt.preprocessed.png,plagiarism
suspicious-document10765.txt.preprocessed.png,plagiarism
suspicious-document10766.txt.preprocessed.png,plagiarism
suspicious-document10767.txt.preprocessed.png,no_plagiarism
suspicious-document10768.txt.preprocessed.png,no_plagiarism
suspicious-document10769.txt.preprocessed.png,plagiarism
suspicious-document10770.txt.preprocessed.png,no_plagiarism
suspicious-document10771.txt.preprocessed.png,no_plagiarism
suspicious-document10772.txt.preprocessed.png,plagiarism
suspicious-document10773.txt.preprocessed.png,no_plagiarism
suspicious-document10774.txt.preprocessed.png,no_plagiarism
suspicious-document10775.txt.preprocessed.png,no_plagiarism
suspicious-document10776.txt.preprocessed.png,no_plagiarism
suspicious-document10777.txt.preprocessed.png,no_plagiarism
suspicious-document10778.txt.preprocessed.png,plagiarism
suspicious-document10779.txt.preprocessed.png,plagiarism
suspicious-document10780.txt.preprocessed.png,no_plagiarism
suspicious-document10781.txt.preprocessed.png,no_plagiarism
suspicious-document10782.txt.preprocessed.png,plagiarism
suspicious-document10783.txt.preprocessed.png,plagiarism
suspicious-document10784.txt.preprocessed.png,no_plagiarism
suspicious-document10785.txt.preprocessed.png,plagiarism
suspicious-document10786.txt.preprocessed.png,no_plagiarism
suspicious-document10787.txt.preprocessed.png,no_plagiarism
suspicious-document10788.txt.preprocessed.png,no_plagiarism
suspicious-document10789.txt.preprocessed.png,no_plagiarism
suspicious-document10790.txt.preprocessed.png,plagiarism
suspicious-document10791.txt.preprocessed.png,no_plagiarism
suspicious-document10792.txt.preprocessed.png,no_plagiarism
suspicious-document10793.txt.preprocessed.png,plagiarism
suspicious-document10794.txt.preprocessed.png,no_plagiarism
suspicious-document10795.txt.preprocessed.png,no_plagiarism
suspicious-document10796.txt.preprocessed.png,plagiarism
suspicious-document10797.txt.preprocessed.png,no_plagiarism
suspicious-document10798.txt.preprocessed.png,plagiarism
suspicious-document10799.txt.preprocessed.png,plagiarism
suspicious-document10800.txt.preprocessed.png,plagiarism
suspicious-document10801.txt.preprocessed.png,no_plagiarism
suspicious-document10802.txt.preprocessed.png,no_plagiarism
suspicious-document10803.txt.preprocessed.png,no_plagiarism
suspicious-document10804.txt.preprocessed.png,plagiarism
suspicious-document10805.txt.preprocessed.png,no_plagiarism
suspicious-document10806.txt.preprocessed.png,plagiarism
suspicious-document10807.txt.preprocessed.png,no_plagiarism
suspicious-document10808.txt.preprocessed.png,plagiarism
suspicious-document10809.txt.preprocessed.png,plagiarism
suspicious-document10810.txt.preprocessed.png,no_plagiarism
suspicious-document10811.txt.preprocessed.png,no_plagiarism
suspicious-document10812.txt.preprocessed.png,plagiarism
suspicious-document10813.txt.preprocessed.png,no_plagiarism
suspicious-document10814.txt.preprocessed.png,plagiarism
suspicious-document10815.txt.preprocessed.png,no_plagiarism
suspicious-document10816.txt.preprocessed.png,plagiarism
suspicious-document10817.txt.preprocessed.png,plagiarism
suspicious-document10818.txt.preprocessed.png,no_plagiarism
suspicious-document10819.txt.preprocessed.png,no_plagiarism
suspicious-document10820.txt.preprocessed.png,plagiarism
suspicious-document10821.txt.preprocessed.png,plagiarism
suspicious-document10822.txt.preprocessed.png,no_plagiarism
suspicious-document10823.txt.preprocessed.png,plagiarism
suspicious-document10824.txt.preprocessed.png,plagiarism
suspicious-document10825.txt.preprocessed.png,no_plagiarism
suspicious-document10826.txt.preprocessed.png,no_plagiarism
suspicious-document10827.txt.preprocessed.png,no_plagiarism
suspicious-document10828.txt.preprocessed.png,no_plagiarism
suspicious-document10829.txt.preprocessed.png,no_plagiarism
suspicious-document10830.txt.preprocessed.png,no_plagiarism
suspicious-document10831.txt.preprocessed.png,no_plagiarism
suspicious-document10832.txt.preprocessed.png,no_plagiarism
suspicious-document10833.txt.preprocessed.png,no_plagiarism
suspicious-document10834.txt.preprocessed.png,no_plagiarism
suspicious-document10835.txt.preprocessed.png,no_plagiarism
suspicious-document10836.txt.preprocessed.png,plagiarism
suspicious-document10837.txt.preprocessed.png,plagiarism
suspicious-document10838.txt.preprocessed.png,plagiarism
suspicious-document10839.txt.preprocessed.png,plagiarism
suspicious-document10840.txt.preprocessed.png,plagiarism
suspicious-document10841.txt.preprocessed.png,no_plagiarism
suspicious-document10842.txt.preprocessed.png,no_plagiarism
suspicious-document10843.txt.preprocessed.png,no_plagiarism
suspicious-document10844.txt.preprocessed.png,plagiarism
suspicious-document10845.txt.preprocessed.png,no_plagiarism
suspicious-document10846.txt.preprocessed.png,no_plagiarism
suspicious-document10847.txt.preprocessed.png,plagiarism
suspicious-document10848.txt.preprocessed.png,no_plagiarism
suspicious-document10849.txt.preprocessed.png,plagiarism
suspicious-document10850.txt.preprocessed.png,plagiarism
suspicious-document10851.txt.preprocessed.png,plagiarism
suspicious-document10852.txt.preprocessed.png,no_plagiarism
suspicious-document10853.txt.preprocessed.png,plagiarism
suspicious-document10854.txt.preprocessed.png,plagiarism
suspicious-document10855.txt.preprocessed.png,no_plagiarism
suspicious-document10856.txt.preprocessed.png,plagiarism
suspicious-document10857.txt.preprocessed.png,no_plagiarism
suspicious-document10858.txt.preprocessed.png,no_plagiarism
suspicious-document10859.txt.preprocessed.png,no_plagiarism
suspicious-document10860.txt.preprocessed.png,no_plagiarism
suspicious-document10861.txt.preprocessed.png,no_plagiarism
suspicious-document10862.txt.preprocessed.png,plagiarism
suspicious-document10863.txt.preprocessed.png,no_plagiarism
suspicious-document10864.txt.preprocessed.png,plagiarism
suspicious-document10865.txt.preprocessed.png,no_plagiarism
suspicious-document10866.txt.preprocessed.png,plagiarism
suspicious-document10867.txt.preprocessed.png,no_plagiarism
suspicious-document10868.txt.preprocessed.png,plagiarism
suspicious-document10869.txt.preprocessed.png,plagiarism
suspicious-document10870.txt.preprocessed.png,plagiarism
suspicious-document10871.txt.preprocessed.png,plagiarism
suspicious-document10872.txt.preprocessed.png,plagiarism
suspicious-document10873.txt.preprocessed.png,no_plagiarism
suspicious-document10874.txt.preprocessed.png,no_plagiarism
suspicious-document10875.txt.preprocessed.png,no_plagiarism
suspicious-document10876.txt.preprocessed.png,no_plagiarism
suspicious-document10877.txt.preprocessed.png,no_plagiarism
suspicious-document10878.txt.preprocessed.png,no_plagiarism
suspicious-document10879.txt.preprocessed.png,no_plagiarism
suspicious-document10880.txt.preprocessed.png,no_plagiarism
suspicious-document10881.txt.preprocessed.png,plagiarism
suspicious-document10882.txt.preprocessed.png,no_plagiarism
suspicious-document10883.txt.preprocessed.png,no_plagiarism
suspicious-document10884.txt.preprocessed.png,plagiarism
suspicious-document10885.txt.preprocessed.png,no_plagiarism
suspicious-document10886.txt.preprocessed.png,no_plagiarism
suspicious-document10887.txt.preprocessed.png,no_plagiarism
suspicious-document10888.txt.preprocessed.png,no_plagiarism
suspicious-document10889.txt.preprocessed.png,plagiarism
suspicious-document10890.txt.preprocessed.png,plagiarism
suspicious-document10891.txt.preprocessed.png,plagiarism
suspicious-document10892.txt.preprocessed.png,plagiarism
suspicious-document10893.txt.preprocessed.png,no_plagiarism
suspicious-document10894.txt.preprocessed.png,no_plagiarism
suspicious-document10895.txt.preprocessed.png,no_plagiarism
suspicious-document10896.txt.preprocessed.png,plagiarism
suspicious-document10897.txt.preprocessed.png,plagiarism
suspicious-document10898.txt.preprocessed.png,plagiarism
suspicious-document10899.txt.preprocessed.png,plagiarism
suspicious-document10900.txt.preprocessed.png,no_plagiarism
suspicious-document10901.txt.preprocessed.png,no_plagiarism
suspicious-document10902.txt.preprocessed.png,no_plagiarism
suspicious-document10903.txt.preprocessed.png,no_plagiarism
suspicious-document10904.txt.preprocessed.png,no_plagiarism
suspicious-document10905.txt.preprocessed.png,plagiarism
suspicious-document10906.txt.preprocessed.png,no_plagiarism
suspicious-document10907.txt.preprocessed.png,plagiarism
suspicious-document10908.txt.preprocessed.png,no_plagiarism
suspicious-document10909.txt.preprocessed.png,no_plagiarism
suspicious-document10910.txt.preprocessed.png,no_plagiarism
suspicious-document10911.txt.preprocessed.png,plagiarism
suspicious-document10912.txt.preprocessed.png,plagiarism
suspicious-document10913.txt.preprocessed.png,no_plagiarism
suspicious-document10914.txt.preprocessed.png,plagiarism
suspicious-document10915.txt.preprocessed.png,plagiarism
suspicious-document10916.txt.preprocessed.png,plagiarism
suspicious-document10917.txt.preprocessed.png,no_plagiarism
suspicious-document10918.txt.preprocessed.png,plagiarism
suspicious-document10919.txt.preprocessed.png,no_plagiarism
suspicious-document10920.txt.preprocessed.png,no_plagiarism
suspicious-document10921.txt.preprocessed.png,no_plagiarism
suspicious-document10922.txt.preprocessed.png,no_plagiarism
suspicious-document10923.txt.preprocessed.png,plagiarism
suspicious-document10924.txt.preprocessed.png,plagiarism
suspicious-document10925.txt.preprocessed.png,plagiarism
suspicious-document10926.txt.preprocessed.png,plagiarism
suspicious-document10927.txt.preprocessed.png,no_plagiarism
suspicious-document10928.txt.preprocessed.png,plagiarism
suspicious-document10929.txt.preprocessed.png,plagiarism
suspicious-document10930.txt.preprocessed.png,no_plagiarism
suspicious-document10931.txt.preprocessed.png,plagiarism
suspicious-document10932.txt.preprocessed.png,no_plagiarism
suspicious-document10933.txt.preprocessed.png,plagiarism
suspicious-document10934.txt.preprocessed.png,plagiarism
suspicious-document10935.txt.preprocessed.png,no_plagiarism
suspicious-document10936.txt.preprocessed.png,plagiarism
suspicious-document10937.txt.preprocessed.png,no_plagiarism
suspicious-document10938.txt.preprocessed.png,no_plagiarism
